SKU,productName,description,category,subcategory,pricelevel1,colorName,packing,size,image,otherImage,material,availableColours,
SM-4402BK,Hang In There Pen with Light,"Ballpoint pen with 1 LED and rubber loop for attachment to bags, notebooks and other accessories.",WRITING,Pens - Plastic,2.12,Black,Bulk Packed,152.4 mm,SM-4402BK_B-1.jpeg,"SM-4402BK_B-1.jpeg,SM-4402BK_D-1.jpeg,SM-4402OR_B-1.jpeg,SM-4402OR_B-2.jpeg,SM-4402OR_D-1.jpeg,SM-4402RD_B-1.jpeg,SM-4402RD_D-1.jpeg,SM-4402RYL_B-1.jpeg,SM-4402RYL_B-2.jpeg,SM-4402RYL_D-1.jpeg,",ABS Plastic,"Black,Lime Green,Orange,Red,Royal Blue",
SM-4402OR,Hang In There Pen with Light,"Ballpoint pen with 1 LED and rubber loop for attachment to bags, notebooks and other accessories.",WRITING,Pens - Plastic,2.12,Orange,Bulk Packed,152.4 mm,SM-4402OR_B-1.jpeg,"SM-4402BK_B-1.jpeg,SM-4402BK_D-1.jpeg,SM-4402OR_B-1.jpeg,SM-4402OR_B-2.jpeg,SM-4402OR_D-1.jpeg,SM-4402RD_B-1.jpeg,SM-4402RD_D-1.jpeg,SM-4402RYL_B-1.jpeg,SM-4402RYL_B-2.jpeg,SM-4402RYL_D-1.jpeg,",ABS Plastic,"Black,Lime Green,Orange,Red,Royal Blue",
SM-4402RD,Hang In There Pen with Light,"Ballpoint pen with 1 LED and rubber loop for attachment to bags, notebooks and other accessories.",WRITING,Pens - Plastic,2.12,Red,Bulk Packed,152.4 mm,SM-4402RD_B-1.jpeg,"SM-4402BK_B-1.jpeg,SM-4402BK_D-1.jpeg,SM-4402OR_B-1.jpeg,SM-4402OR_B-2.jpeg,SM-4402OR_D-1.jpeg,SM-4402RD_B-1.jpeg,SM-4402RD_D-1.jpeg,SM-4402RYL_B-1.jpeg,SM-4402RYL_B-2.jpeg,SM-4402RYL_D-1.jpeg,",ABS Plastic,"Black,Lime Green,Orange,Red,Royal Blue",
SM-4402RYL,Hang In There Pen with Light,"Ballpoint pen with 1 LED and rubber loop for attachment to bags, notebooks and other accessories.",WRITING,Pens - Plastic,2.12,Blue,Bulk Packed,152.4 mm,SM-4402RYL_B-1.jpeg,"SM-4402BK_B-1.jpeg,SM-4402BK_D-1.jpeg,SM-4402OR_B-1.jpeg,SM-4402OR_B-2.jpeg,SM-4402OR_D-1.jpeg,SM-4402RD_B-1.jpeg,SM-4402RD_D-1.jpeg,SM-4402RYL_B-1.jpeg,SM-4402RYL_B-2.jpeg,SM-4402RYL_D-1.jpeg,",ABS Plastic,"Black,Lime Green,Orange,Red,Royal Blue",
SM-4404BK,Bookmark Pen,Mark your page and take a note!  The bookmark plastic pen is a cool way to promote your brand. Black ink.,WRITING,Pens - Plastic,1.58,Black,Bulk,,SM-4404BK_B-2.jpeg,"SM-4404BK_B-2.jpeg,SM-4404BK_D-2.jpeg,SM-4404GY_B-1.jpeg,SM-4404GY_B-2.jpeg,SM-4404GY_D-1.jpeg,SM-4404GY_D-2.jpeg,SM-4404MTGR_B-1.jpeg,SM-4404MTGR_B-2.jpeg,SM-4404MTGR_B-4.jpeg,SM-4404MTGR_D-1.jpeg,SM-4404MTGR_D-2.jpeg,SM-4404MTGR_D-4.jpeg,SM-4404NY_B-1.jpeg,SM-4404NY_B-2.jpeg,SM-4404NY_D-1.jpeg,SM-4404NY_D-2.jpeg,SM-4404PP_B-2.jpeg,SM-4404PP_D-1.jpeg,SM-4404PP_D-2.jpeg,SM-4404RD_B-1.jpeg,SM-4404RD_B-2.jpeg,SM-4404RD_D-1.jpeg,SM-4404RD_D-2.jpeg,SM-4404RYL_B-1.jpeg,SM-4404RYL_B-2.jpeg,SM-4404RYL_D-1.jpeg,SM-4404RYL_D-2.jpeg,SM-4404WH_B-1.jpeg,SM-4404WH_B-2.jpeg,SM-4404WH_B-4.jpeg,SM-4404WH_D-1.jpeg,SM-4404WH_D-2.jpeg,SM-4404WH_D-4.jpeg,",Plastic,"Black,Blue,Gray,Green,Purple,Red,White",
SM-4404GY,Bookmark Pen,Mark your page and take a note!  The bookmark plastic pen is a cool way to promote your brand. Black ink.,WRITING,Pens - Plastic,1.58,Grey,Bulk,,SM-4404GY_B-2.jpeg,"SM-4404BK_B-2.jpeg,SM-4404BK_D-2.jpeg,SM-4404GY_B-1.jpeg,SM-4404GY_B-2.jpeg,SM-4404GY_D-1.jpeg,SM-4404GY_D-2.jpeg,SM-4404MTGR_B-1.jpeg,SM-4404MTGR_B-2.jpeg,SM-4404MTGR_B-4.jpeg,SM-4404MTGR_D-1.jpeg,SM-4404MTGR_D-2.jpeg,SM-4404MTGR_D-4.jpeg,SM-4404NY_B-1.jpeg,SM-4404NY_B-2.jpeg,SM-4404NY_D-1.jpeg,SM-4404NY_D-2.jpeg,SM-4404PP_B-2.jpeg,SM-4404PP_D-1.jpeg,SM-4404PP_D-2.jpeg,SM-4404RD_B-1.jpeg,SM-4404RD_B-2.jpeg,SM-4404RD_D-1.jpeg,SM-4404RD_D-2.jpeg,SM-4404RYL_B-1.jpeg,SM-4404RYL_B-2.jpeg,SM-4404RYL_D-1.jpeg,SM-4404RYL_D-2.jpeg,SM-4404WH_B-1.jpeg,SM-4404WH_B-2.jpeg,SM-4404WH_B-4.jpeg,SM-4404WH_D-1.jpeg,SM-4404WH_D-2.jpeg,SM-4404WH_D-4.jpeg,",Plastic,"Black,Blue,Gray,Green,Purple,Red,White",
SM-4404MTGR,Bookmark Pen,Mark your page and take a note!  The bookmark plastic pen is a cool way to promote your brand. Black ink.,WRITING,Pens - Plastic,1.58,Green,Bulk,,SM-4404MTGR_B-2.jpeg,"SM-4404BK_B-2.jpeg,SM-4404BK_D-2.jpeg,SM-4404GY_B-1.jpeg,SM-4404GY_B-2.jpeg,SM-4404GY_D-1.jpeg,SM-4404GY_D-2.jpeg,SM-4404MTGR_B-1.jpeg,SM-4404MTGR_B-2.jpeg,SM-4404MTGR_B-4.jpeg,SM-4404MTGR_D-1.jpeg,SM-4404MTGR_D-2.jpeg,SM-4404MTGR_D-4.jpeg,SM-4404NY_B-1.jpeg,SM-4404NY_B-2.jpeg,SM-4404NY_D-1.jpeg,SM-4404NY_D-2.jpeg,SM-4404PP_B-2.jpeg,SM-4404PP_D-1.jpeg,SM-4404PP_D-2.jpeg,SM-4404RD_B-1.jpeg,SM-4404RD_B-2.jpeg,SM-4404RD_D-1.jpeg,SM-4404RD_D-2.jpeg,SM-4404RYL_B-1.jpeg,SM-4404RYL_B-2.jpeg,SM-4404RYL_D-1.jpeg,SM-4404RYL_D-2.jpeg,SM-4404WH_B-1.jpeg,SM-4404WH_B-2.jpeg,SM-4404WH_B-4.jpeg,SM-4404WH_D-1.jpeg,SM-4404WH_D-2.jpeg,SM-4404WH_D-4.jpeg,",Plastic,"Black,Blue,Gray,Green,Purple,Red,White",
SM-4404NY,Bookmark Pen,Mark your page and take a note!  The bookmark plastic pen is a cool way to promote your brand. Black ink.,WRITING,Pens - Plastic,1.58,Blue,Bulk,,SM-4404NY_B-2.jpeg,"SM-4404BK_B-2.jpeg,SM-4404BK_D-2.jpeg,SM-4404GY_B-1.jpeg,SM-4404GY_B-2.jpeg,SM-4404GY_D-1.jpeg,SM-4404GY_D-2.jpeg,SM-4404MTGR_B-1.jpeg,SM-4404MTGR_B-2.jpeg,SM-4404MTGR_B-4.jpeg,SM-4404MTGR_D-1.jpeg,SM-4404MTGR_D-2.jpeg,SM-4404MTGR_D-4.jpeg,SM-4404NY_B-1.jpeg,SM-4404NY_B-2.jpeg,SM-4404NY_D-1.jpeg,SM-4404NY_D-2.jpeg,SM-4404PP_B-2.jpeg,SM-4404PP_D-1.jpeg,SM-4404PP_D-2.jpeg,SM-4404RD_B-1.jpeg,SM-4404RD_B-2.jpeg,SM-4404RD_D-1.jpeg,SM-4404RD_D-2.jpeg,SM-4404RYL_B-1.jpeg,SM-4404RYL_B-2.jpeg,SM-4404RYL_D-1.jpeg,SM-4404RYL_D-2.jpeg,SM-4404WH_B-1.jpeg,SM-4404WH_B-2.jpeg,SM-4404WH_B-4.jpeg,SM-4404WH_D-1.jpeg,SM-4404WH_D-2.jpeg,SM-4404WH_D-4.jpeg,",Plastic,"Black,Blue,Gray,Green,Purple,Red,White",
SM-4404PP,Bookmark Pen,Mark your page and take a note!  The bookmark plastic pen is a cool way to promote your brand. Black ink.,WRITING,Pens - Plastic,1.58,Purple,Bulk,,SM-4404PP_B-2.jpeg,"SM-4404BK_B-2.jpeg,SM-4404BK_D-2.jpeg,SM-4404GY_B-1.jpeg,SM-4404GY_B-2.jpeg,SM-4404GY_D-1.jpeg,SM-4404GY_D-2.jpeg,SM-4404MTGR_B-1.jpeg,SM-4404MTGR_B-2.jpeg,SM-4404MTGR_B-4.jpeg,SM-4404MTGR_D-1.jpeg,SM-4404MTGR_D-2.jpeg,SM-4404MTGR_D-4.jpeg,SM-4404NY_B-1.jpeg,SM-4404NY_B-2.jpeg,SM-4404NY_D-1.jpeg,SM-4404NY_D-2.jpeg,SM-4404PP_B-2.jpeg,SM-4404PP_D-1.jpeg,SM-4404PP_D-2.jpeg,SM-4404RD_B-1.jpeg,SM-4404RD_B-2.jpeg,SM-4404RD_D-1.jpeg,SM-4404RD_D-2.jpeg,SM-4404RYL_B-1.jpeg,SM-4404RYL_B-2.jpeg,SM-4404RYL_D-1.jpeg,SM-4404RYL_D-2.jpeg,SM-4404WH_B-1.jpeg,SM-4404WH_B-2.jpeg,SM-4404WH_B-4.jpeg,SM-4404WH_D-1.jpeg,SM-4404WH_D-2.jpeg,SM-4404WH_D-4.jpeg,",Plastic,"Black,Blue,Gray,Green,Purple,Red,White",
SM-4404RD,Bookmark Pen,Mark your page and take a note!  The bookmark plastic pen is a cool way to promote your brand. Black ink.,WRITING,Pens - Plastic,1.58,Red,Bulk,,SM-4404RD_B-2.jpeg,"SM-4404BK_B-2.jpeg,SM-4404BK_D-2.jpeg,SM-4404GY_B-1.jpeg,SM-4404GY_B-2.jpeg,SM-4404GY_D-1.jpeg,SM-4404GY_D-2.jpeg,SM-4404MTGR_B-1.jpeg,SM-4404MTGR_B-2.jpeg,SM-4404MTGR_B-4.jpeg,SM-4404MTGR_D-1.jpeg,SM-4404MTGR_D-2.jpeg,SM-4404MTGR_D-4.jpeg,SM-4404NY_B-1.jpeg,SM-4404NY_B-2.jpeg,SM-4404NY_D-1.jpeg,SM-4404NY_D-2.jpeg,SM-4404PP_B-2.jpeg,SM-4404PP_D-1.jpeg,SM-4404PP_D-2.jpeg,SM-4404RD_B-1.jpeg,SM-4404RD_B-2.jpeg,SM-4404RD_D-1.jpeg,SM-4404RD_D-2.jpeg,SM-4404RYL_B-1.jpeg,SM-4404RYL_B-2.jpeg,SM-4404RYL_D-1.jpeg,SM-4404RYL_D-2.jpeg,SM-4404WH_B-1.jpeg,SM-4404WH_B-2.jpeg,SM-4404WH_B-4.jpeg,SM-4404WH_D-1.jpeg,SM-4404WH_D-2.jpeg,SM-4404WH_D-4.jpeg,",Plastic,"Black,Blue,Gray,Green,Purple,Red,White",
SM-4404RYL,Bookmark Pen,Mark your page and take a note!  The bookmark plastic pen is a cool way to promote your brand. Black ink.,WRITING,Pens - Plastic,1.58,Blue,Bulk,,SM-4404RYL_B-1.jpeg,"SM-4404BK_B-2.jpeg,SM-4404BK_D-2.jpeg,SM-4404GY_B-1.jpeg,SM-4404GY_B-2.jpeg,SM-4404GY_D-1.jpeg,SM-4404GY_D-2.jpeg,SM-4404MTGR_B-1.jpeg,SM-4404MTGR_B-2.jpeg,SM-4404MTGR_B-4.jpeg,SM-4404MTGR_D-1.jpeg,SM-4404MTGR_D-2.jpeg,SM-4404MTGR_D-4.jpeg,SM-4404NY_B-1.jpeg,SM-4404NY_B-2.jpeg,SM-4404NY_D-1.jpeg,SM-4404NY_D-2.jpeg,SM-4404PP_B-2.jpeg,SM-4404PP_D-1.jpeg,SM-4404PP_D-2.jpeg,SM-4404RD_B-1.jpeg,SM-4404RD_B-2.jpeg,SM-4404RD_D-1.jpeg,SM-4404RD_D-2.jpeg,SM-4404RYL_B-1.jpeg,SM-4404RYL_B-2.jpeg,SM-4404RYL_D-1.jpeg,SM-4404RYL_D-2.jpeg,SM-4404WH_B-1.jpeg,SM-4404WH_B-2.jpeg,SM-4404WH_B-4.jpeg,SM-4404WH_D-1.jpeg,SM-4404WH_D-2.jpeg,SM-4404WH_D-4.jpeg,",Plastic,"Black,Blue,Gray,Green,Purple,Red,White",
SM-4404WH,Bookmark Pen,Mark your page and take a note!  The bookmark plastic pen is a cool way to promote your brand. Black ink.,WRITING,Pens - Plastic,1.58,White,Bulk,,SM-4404WH_B-2.jpeg,"SM-4404BK_B-2.jpeg,SM-4404BK_D-2.jpeg,SM-4404GY_B-1.jpeg,SM-4404GY_B-2.jpeg,SM-4404GY_D-1.jpeg,SM-4404GY_D-2.jpeg,SM-4404MTGR_B-1.jpeg,SM-4404MTGR_B-2.jpeg,SM-4404MTGR_B-4.jpeg,SM-4404MTGR_D-1.jpeg,SM-4404MTGR_D-2.jpeg,SM-4404MTGR_D-4.jpeg,SM-4404NY_B-1.jpeg,SM-4404NY_B-2.jpeg,SM-4404NY_D-1.jpeg,SM-4404NY_D-2.jpeg,SM-4404PP_B-2.jpeg,SM-4404PP_D-1.jpeg,SM-4404PP_D-2.jpeg,SM-4404RD_B-1.jpeg,SM-4404RD_B-2.jpeg,SM-4404RD_D-1.jpeg,SM-4404RD_D-2.jpeg,SM-4404RYL_B-1.jpeg,SM-4404RYL_B-2.jpeg,SM-4404RYL_D-1.jpeg,SM-4404RYL_D-2.jpeg,SM-4404WH_B-1.jpeg,SM-4404WH_B-2.jpeg,SM-4404WH_B-4.jpeg,SM-4404WH_D-1.jpeg,SM-4404WH_D-2.jpeg,SM-4404WH_D-4.jpeg,",Plastic,"Black,Blue,Gray,Green,Purple,Red,White",
SM-4414GY,Belmont Soft Touch Acu-Flow Ballpoint,"The Belmont Soft Touch Acu-Flow Ballpoint features a spray rubber coated barrel with color pop accents. Click action mechanism. Smooth and break-free writing with Acu-Flow ultra-low viscosity ink and a Swiss technology, silver nickel writing tip. Writes up to 4,000 feet.",WRITING,Pens - Plastic,1.09,Grey,Bulk,,SM-4414GY_20191016111822590.jpg,,ABS Plastic,"Blue,Gray,Green,Orange,Purple,Red",
SM-4414LM,Belmont Soft Touch Acu-Flow Ballpoint,"The Belmont Soft Touch Acu-Flow Ballpoint features a spray rubber coated barrel with color pop accents. Click action mechanism. Smooth and break-free writing with Acu-Flow ultra-low viscosity ink and a Swiss technology, silver nickel writing tip. Writes up to 4,000 feet.",WRITING,Pens - Plastic,1.09,Green,Bulk,,SM-4414LM_20191016111823637.jpg,,ABS Plastic,"Blue,Gray,Green,Orange,Purple,Red",
SM-4414OR,Belmont Soft Touch Acu-Flow Ballpoint,"The Belmont Soft Touch Acu-Flow Ballpoint features a spray rubber coated barrel with color pop accents. Click action mechanism. Smooth and break-free writing with Acu-Flow ultra-low viscosity ink and a Swiss technology, silver nickel writing tip. Writes up to 4,000 feet.",WRITING,Pens - Plastic,1.09,Orange,Bulk,,SM-4414OR_20191016111824731.jpg,,ABS Plastic,"Blue,Gray,Green,Orange,Purple,Red",
SM-4414PP,Belmont Soft Touch Acu-Flow Ballpoint,"The Belmont Soft Touch Acu-Flow Ballpoint features a spray rubber coated barrel with color pop accents. Click action mechanism. Smooth and break-free writing with Acu-Flow ultra-low viscosity ink and a Swiss technology, silver nickel writing tip. Writes up to 4,000 feet.",WRITING,Pens - Plastic,1.09,Purple,Bulk,,SM-4414PP_20191016111825794.jpg,,ABS Plastic,"Blue,Gray,Green,Orange,Purple,Red",
SM-4414RD,Belmont Soft Touch Acu-Flow Ballpoint,"The Belmont Soft Touch Acu-Flow Ballpoint features a spray rubber coated barrel with color pop accents. Click action mechanism. Smooth and break-free writing with Acu-Flow ultra-low viscosity ink and a Swiss technology, silver nickel writing tip. Writes up to 4,000 feet.",WRITING,Pens - Plastic,1.09,Red,Bulk,,SM-4414RD_20191016111826825.jpg,,ABS Plastic,"Blue,Gray,Green,Orange,Purple,Red",
SM-4414RYL,Belmont Soft Touch Acu-Flow Ballpoint,"The Belmont Soft Touch Acu-Flow Ballpoint features a spray rubber coated barrel with color pop accents. Click action mechanism. Smooth and break-free writing with Acu-Flow ultra-low viscosity ink and a Swiss technology, silver nickel writing tip. Writes up to 4,000 feet.",WRITING,Pens - Plastic,1.09,Blue,Bulk,,SM-4414RYL_20191016111827856.jpg,,ABS Plastic,"Blue,Gray,Green,Orange,Purple,Red",
SM-4417BK,Cougar Soft Touch Ballpoint,The Cougar Soft Touch Ballpoint Pen features a spray rubber coated barrel with white accents. Click action mechanism. Black ink cartridge. Pen tip is 1.0mm.,WRITING,Pens - Plastic,1.22,Black,Bulk,145.8mm H X 10.92mm W,SM-4417BK_20205716641485.jpg,,ABS Plastic,"Black,Green,Orange,Red,Royal",
SM-4417GR,Cougar Soft Touch Ballpoint,The Cougar Soft Touch Ballpoint Pen features a spray rubber coated barrel with white accents. Click action mechanism. Black ink cartridge. Pen tip is 1.0mm.,WRITING,Pens - Plastic,1.22,Green,Bulk,145.8mm H X 10.92mm W,SM-4417GR_20205716643563.jpg,,ABS Plastic,"Black,Green,Orange,Red,Royal",
SM-4417OR,Cougar Soft Touch Ballpoint,The Cougar Soft Touch Ballpoint Pen features a spray rubber coated barrel with white accents. Click action mechanism. Black ink cartridge. Pen tip is 1.0mm.,WRITING,Pens - Plastic,1.22,Orange,Bulk,145.8mm H X 10.92mm W,SM-4417OR_20205716645141.jpg,,ABS Plastic,"Black,Green,Orange,Red,Royal",
SM-4417RD,Cougar Soft Touch Ballpoint,The Cougar Soft Touch Ballpoint Pen features a spray rubber coated barrel with white accents. Click action mechanism. Black ink cartridge. Pen tip is 1.0mm.,WRITING,Pens - Plastic,1.22,Red,Bulk,145.8mm H X 10.92mm W,SM-4417RD_20205716646813.jpg,,ABS Plastic,"Black,Green,Orange,Red,Royal",
SM-4417RYL,Cougar Soft Touch Ballpoint,The Cougar Soft Touch Ballpoint Pen features a spray rubber coated barrel with white accents. Click action mechanism. Black ink cartridge. Pen tip is 1.0mm.,WRITING,Pens - Plastic,1.22,Blue,Bulk,145.8mm H X 10.92mm W,SM-4417RYL_20205716648360.jpg,,ABS Plastic,"Black,Green,Orange,Red,Royal",
SM-4423RYL,The Cosmo Acu-Flow™  Pen,Retractable ballpoint pen.  Enjoy smooth and break-free writing with Acu-Flow™ ultra-low viscosity ink. Swiss technology silver nickel writing tip. Writes up to 4000 feet.,WRITING,Pens - Plastic,0.83,Blue,Bulk Packed,141mm(d),SM-4423RYL_D-1.jpg,"SM-4423RYL_B-1.jpg,",ABS Plastic,"Black Solid,Lime,Orange,Red,Royal Blue",
SM-4429GR,The Brightside Acu-Flow™ Pen,Retractable ballpoint pen with metal clip and rubber grip.  Enjoy smooth and break-free writing with Acu-Flow™ ultra-low viscosity ink. Swiss technology silver nickel writing tip. Writes up to 4000 feet.,WRITING,Pens - Plastic,0.86,Green,Bulk Packed,146mm(d),SM-4429GR_B-1.jpg,"SM-4429GR_D-1.jpg,SM-4429RD_B-1.jpg,",ABS Plastic,"Black Solid,Green,Red,Royal blue,White Solid",
SM-4429RD,The Brightside Acu-Flow™ Pen,Retractable ballpoint pen with metal clip and rubber grip.  Enjoy smooth and break-free writing with Acu-Flow™ ultra-low viscosity ink. Swiss technology silver nickel writing tip. Writes up to 4000 feet.,WRITING,Pens - Plastic,0.86,Red,Bulk Packed,146mm(d),SM-4429RD_D-1.jpg,"SM-4429GR_D-1.jpg,SM-4429RD_B-1.jpg,",ABS Plastic,"Black Solid,Green,Red,Royal blue,White Solid",
SM-4560BK,Clair Ballpoint Pen,"The Clair Ballpoint Pen features a sleek, metallic barrel with black rubberized stripe grips.",WRITING,Pens - Plastic,0.97,Black,Bulk,,SM-4560BK_2019381693.jpg,,ABS Plastic,"Black,Green,Gunmetal,Orange,Purple,Red,Royal Blue",
SM-4560GM,Clair Ballpoint Pen,"The Clair Ballpoint Pen features a sleek, metallic barrel with black rubberized stripe grips.",WRITING,Pens - Plastic,0.97,Grey,Bulk,,SM-4560GM_2019381694.jpg,,ABS Plastic,"Black,Green,Gunmetal,Orange,Purple,Red,Royal Blue",
SM-4560GR,Clair Ballpoint Pen,"The Clair Ballpoint Pen features a sleek, metallic barrel with black rubberized stripe grips.",WRITING,Pens - Plastic,0.97,Green,Bulk,,SM-4560GR_2019381695.jpg,,ABS Plastic,"Black,Green,Gunmetal,Orange,Purple,Red,Royal Blue",
SM-4560OR,Clair Ballpoint Pen,"The Clair Ballpoint Pen features a sleek, metallic barrel with black rubberized stripe grips.",WRITING,Pens - Plastic,0.97,Orange,Bulk,,SM-4560OR_2019381697.jpg,,ABS Plastic,"Black,Green,Gunmetal,Orange,Purple,Red,Royal Blue",
SM-4560PP,Clair Ballpoint Pen,"The Clair Ballpoint Pen features a sleek, metallic barrel with black rubberized stripe grips.",WRITING,Pens - Plastic,0.97,Purple,Bulk,,SM-4560PP_2019381697.jpg,,ABS Plastic,"Black,Green,Gunmetal,Orange,Purple,Red,Royal Blue",
SM-4560RD,Clair Ballpoint Pen,"The Clair Ballpoint Pen features a sleek, metallic barrel with black rubberized stripe grips.",WRITING,Pens - Plastic,0.97,Red,Bulk,,SM-4560RD_2019381698.jpg,,ABS Plastic,"Black,Green,Gunmetal,Orange,Purple,Red,Royal Blue",
SM-4560RYL,Clair Ballpoint Pen,"The Clair Ballpoint Pen features a sleek, metallic barrel with black rubberized stripe grips.",WRITING,Pens - Plastic,0.97,Blue,Bulk,,SM-4560RYL_2019381699.jpg,,ABS Plastic,"Black,Green,Gunmetal,Orange,Purple,Red,Royal Blue",
SM-4615BK,The Loomie Light Up Logo Pen-Stylus,The Loomie Light Stylus Pen has twist action mechanism. Bright LED light shines through imprint area.,WRITING,Pens - Plastic,2.96,Black,Bulk,,SM-4615BK_20193816117.jpg,,ABS Plastic,"Black,Lime Green,Orange,Red,Royal Blue",
SM-4615RD,The Loomie Light Up Logo Pen-Stylus,The Loomie Light Stylus Pen has twist action mechanism. Bright LED light shines through imprint area.,WRITING,Pens - Plastic,2.96,Red,Bulk,,SM-4615RD_201938161110.jpg,,ABS Plastic,"Black,Lime Green,Orange,Red,Royal Blue",
SM-4615RYL,The Loomie Light Up Logo Pen-Stylus,The Loomie Light Stylus Pen has twist action mechanism. Bright LED light shines through imprint area.,WRITING,Pens - Plastic,2.96,Blue,Bulk,,SM-4615RYL_201938161111.jpg,,ABS Plastic,"Black,Lime Green,Orange,Red,Royal Blue",
SM-4618BLWH,The Bristol Light Metal Pen,"Retractable. Ballpoint. German ink cartridge. Swiss nib. Plunger activated LED light in frosted silicon grip.  Blue pen has white LED light, silver pen has blue LED light.",WRITING,Pens - Plastic,3.29,Blue,Inserted in velvet pouch,140mm(d),SM-4618BLWH_A_top.jpg,"SM-4618BLWH_A.jpg,SM-4618BLWH_A_top.jpg,SM-4618BLWH_B-1.jpg,SM-4618BLWH_B-3.jpg,SM-4618BLWH_B.jpg,SM-4618BLWH_D-1.jpg,SM-4618BLWH_D-2.jpg,SM-4618BLWH_D-3.jpg,SM-4618BLWH_D.jpg,SM-4618SIBL_A.jpg,SM-4618SIBL_A_beauty.jpg,SM-4618SIBL_A_side.jpg,SM-4618SIBL_A_top-1.jpg,SM-4618SIBL_A_top.jpg,SM-4618SIBL_B.jpg,SM-4618SIBL_B_side.jpg,SM-4618SIBL_D.jpg,",Lacquer-coated nickel-plated brass,"Blue w/ White Light,Silver w/ Blue Light",
SM-4618SIBL,The Bristol Light Metal Pen,"Retractable. Ballpoint. German ink cartridge. Swiss nib. Plunger activated LED light in frosted silicon grip.  Blue pen has white LED light, silver pen has blue LED light.",WRITING,Pens - Plastic,3.29,Silver,Inserted in velvet pouch,140mm(d),SM-4618SIBL_A_top-1.jpg,"SM-4618BLWH_A.jpg,SM-4618BLWH_A_top.jpg,SM-4618BLWH_B-1.jpg,SM-4618BLWH_B-3.jpg,SM-4618BLWH_B.jpg,SM-4618BLWH_D-1.jpg,SM-4618BLWH_D-2.jpg,SM-4618BLWH_D-3.jpg,SM-4618BLWH_D.jpg,SM-4618SIBL_A.jpg,SM-4618SIBL_A_beauty.jpg,SM-4618SIBL_A_side.jpg,SM-4618SIBL_A_top-1.jpg,SM-4618SIBL_A_top.jpg,SM-4618SIBL_B.jpg,SM-4618SIBL_B_side.jpg,SM-4618SIBL_D.jpg,",Lacquer-coated nickel-plated brass,"Blue w/ White Light,Silver w/ Blue Light",
SM-4619BK,Nash Pen-Stylus and Light - Matte Finish,Twist-action ballpoint pen with soft rubber stylus for touchscreen devices.  Single white LED located at the end of the barrel.   Use slide button to turn light on and off.,WRITING,Pens - Plastic,1.89,Black,Bulk Packed,130mm(d),SM-4619BK_A-1.jpg,"SM-4619BK_A-1.jpg,SM-4619BK_B-1.jpg,SM-4619BK_D-1.jpg,SM-4619GR_A-1.jpg,SM-4619GR_B-1.jpg,SM-4619GR_D-1.jpg,SM-4619RD_A-1.jpg,SM-4619RD_B-1.jpg,SM-4619RD_D-1.jpg,SM-4619RYL_A-1.jpg,SM-4619RYL_A-2.jpg,SM-4619RYL_B-1.jpg,SM-4619RYL_D-1.jpg,SM-4619RYL_D-2.jpg,SM-4619SL_A-1.jpg,SM-4619SL_B-1.jpg,SM-4619_202092413555472.jpg,",Plastic,"Black,Green,Red,Royal Blue,Silver",
SM-4619GR,Nash Pen-Stylus and Light - Matte Finish,Twist-action ballpoint pen with soft rubber stylus for touchscreen devices.  Single white LED located at the end of the barrel.   Use slide button to turn light on and off.,WRITING,Pens - Plastic,1.89,Green,Bulk Packed,130mm(d),SM-4619GR_A-1.jpg,"SM-4619BK_A-1.jpg,SM-4619BK_B-1.jpg,SM-4619BK_D-1.jpg,SM-4619GR_A-1.jpg,SM-4619GR_B-1.jpg,SM-4619GR_D-1.jpg,SM-4619RD_A-1.jpg,SM-4619RD_B-1.jpg,SM-4619RD_D-1.jpg,SM-4619RYL_A-1.jpg,SM-4619RYL_A-2.jpg,SM-4619RYL_B-1.jpg,SM-4619RYL_D-1.jpg,SM-4619RYL_D-2.jpg,SM-4619SL_A-1.jpg,SM-4619SL_B-1.jpg,SM-4619_202092413555472.jpg,",Plastic,"Black,Green,Red,Royal Blue,Silver",
SM-4619RD,Nash Pen-Stylus and Light - Matte Finish,Twist-action ballpoint pen with soft rubber stylus for touchscreen devices.  Single white LED located at the end of the barrel.   Use slide button to turn light on and off.,WRITING,Pens - Plastic,1.89,Red,Bulk Packed,130mm(d),SM-4619RD_A-1.jpg,"SM-4619BK_A-1.jpg,SM-4619BK_B-1.jpg,SM-4619BK_D-1.jpg,SM-4619GR_A-1.jpg,SM-4619GR_B-1.jpg,SM-4619GR_D-1.jpg,SM-4619RD_A-1.jpg,SM-4619RD_B-1.jpg,SM-4619RD_D-1.jpg,SM-4619RYL_A-1.jpg,SM-4619RYL_A-2.jpg,SM-4619RYL_B-1.jpg,SM-4619RYL_D-1.jpg,SM-4619RYL_D-2.jpg,SM-4619SL_A-1.jpg,SM-4619SL_B-1.jpg,SM-4619_202092413555472.jpg,",Plastic,"Black,Green,Red,Royal Blue,Silver",
